film,rating,url
Lovelace: Pravdivá zpověď královny porna,55,https://kultura.zpravy.idnes.cz/recenze-filmu-lovelace-0b9-/filmvideo.aspx?c=A130802_183629_filmvideo_vha
Red 2,65,https://kultura.zpravy.idnes.cz/recenze-red-2-cyu-/filmvideo.aspx?c=A130801_162818_filmvideo_ts
Drsňačky,40,https://kultura.zpravy.idnes.cz/recenze-drsnacky-0e2-/filmvideo.aspx?c=A130730_102703_filmvideo_ts
Jasmíniny slzy,70,https://kultura.zpravy.idnes.cz/recenze-jasmininy-slzy-0vt-/filmvideo.aspx?c=A130729_104243_filmvideo_ts
Černá vdova,60,https://kultura.zpravy.idnes.cz/recenze-filmu-cerna-vdova-0y3-/filmvideo.aspx?c=A130726_154024_filmvideo_ob
Violet & Daisy,50,https://kultura.zpravy.idnes.cz/recenze-violet-daisy-0rv-/filmvideo.aspx?c=A130725_124104_filmvideo_ts
Wolverine,65,https://kultura.zpravy.idnes.cz/recenze-wolverine-036-/filmvideo.aspx?c=A130724_103420_filmvideo_ts
R.I.P.D.-URNA: Útvar Rozhodně Neživých Agentů,50,https://kultura.zpravy.idnes.cz/recenze-r-i-p-d-urna-0an-/filmvideo.aspx?c=A130718_115855_filmvideo_ts
White House Down,55,https://kultura.zpravy.idnes.cz/recenze-white-house-down-0xm-/filmvideo.aspx?c=A130717_154853_filmvideo_ts
Liberace!,70,https://kultura.zpravy.idnes.cz/recenze-liberace-0k1-/filmvideo.aspx?c=A130712_170150_filmvideo_vdr
Pacific Rim - Útok na Zemi,50,https://kultura.zpravy.idnes.cz/pacific-rim-recenze-0o5-/filmvideo.aspx?c=A130711_164604_filmvideo_vha
Revival,75,https://kultura.zpravy.idnes.cz/recenze-alice-nellis-film-revival-dlf-/filmvideo.aspx?c=A130710_132249_filmvideo_vha
Stážisti,50,https://kultura.zpravy.idnes.cz/recenze-film-stazisti-06d-/filmvideo.aspx?c=A130709_154925_filmvideo_vha
"Já, padouch 2",70,https://kultura.zpravy.idnes.cz/recenze-film-ja-padouch-2-0w3-/filmvideo.aspx?c=A130704_103739_filmvideo_vha
Pěna dní,55,https://kultura.zpravy.idnes.cz/recenze-michel-gondry-pena-dni-de1-/filmvideo.aspx?c=A130701_165842_filmvideo_vha
Světová válka Z,60,https://kultura.zpravy.idnes.cz/brad-pitt-a-recenze-filmu-svetova-valka-z-ffh-/filmvideo.aspx?c=A130625_174039_filmvideo_jaz
Bling Ring: Jako VIPky,50,https://kultura.zpravy.idnes.cz/emma-watsonova-ve-filmu-bling-ring-jako-vipky-a-recenze-pg1-/filmvideo.aspx?c=A130620_172313_filmvideo_jaz
Muž z oceli,60,https://kultura.zpravy.idnes.cz/muz-z-oceli-recenze-0o3-/filmvideo.aspx?c=A130617_170501_filmvideo_jaz
Univerzita pro příšerky,70,https://kultura.zpravy.idnes.cz/univerzita-priserek-recenze-dim-/filmvideo.aspx?c=A130617_124923_filmvideo_jaz
Trans,60,https://kultura.zpravy.idnes.cz/recenze-filmu-trans-a-podfukari-d3x-/filmvideo.aspx?c=A130614_105345_filmvideo_ts
Hurá na Francii,50,https://kultura.zpravy.idnes.cz/recenze-hura-na-francii-a-nemaji-pokoj-svevolnici-fbo-/filmvideo.aspx?c=A130612_144117_filmvideo_ts
Po zániku Země,40,https://kultura.zpravy.idnes.cz/recenze-film-po-zaniku-zeme-dfe-/filmvideo.aspx?c=A130611_140149_filmvideo_ts
Star Trek: Do temnoty,65,https://kultura.zpravy.idnes.cz/star-trek-recenze-0z9-/filmvideo.aspx?c=A130531_160248_filmvideo_vdr
Království lesních strážců,60,https://kultura.zpravy.idnes.cz/kralovstvi-lesnich-strazcu-recenze-db8-/filmvideo.aspx?c=A130531_171913_filmvideo_vdr
Pařba na třetí,45,https://kultura.zpravy.idnes.cz/recenze-parby-na-treti-06h-/filmvideo.aspx?c=A130529_131447_filmvideo_spm
"Fulmaya, děvčátko s tenkýma nohama",65,https://kultura.zpravy.idnes.cz/recenze-fulmaya-dorota-nvotova-d3m-/filmvideo.aspx?c=A130522_173824_filmvideo_vha
Rozkoš v oblacích,70,https://kultura.zpravy.idnes.cz/recenze-filmu-rozkos-v-oblacich-dn0-/filmvideo.aspx?c=A130521_160311_filmvideo_vha
Svatby,60,https://kultura.zpravy.idnes.cz/recenze-svatby-z-cyklu-navzdy-spolu-d7u-/filmvideo.aspx?c=A130517_115544_televize_jaz
Kovář z Podlesí,30,https://kultura.zpravy.idnes.cz/recenze-pohadky-kovar-z-podlesi-dn3-/filmvideo.aspx?c=A130516_123831_filmvideo_jaz
Velký Gatsby,65,https://kultura.zpravy.idnes.cz/recenze-filmu-velky-gatsby-ddk-/filmvideo.aspx?c=A130514_201128_filmvideo_jaz
Nazareth - Nekonečný rockový mejdan,60,https://kultura.zpravy.idnes.cz/kapela-nazareth-zve-do-kina-ddn-/filmvideo.aspx?c=A130512_221102_filmvideo_jaz
Tísňová linka,60,https://kultura.zpravy.idnes.cz/recenze-filmu-tisnova-linka-s-halle-berry-f1a-/filmvideo.aspx?c=A130510_184726_filmvideo_jaz
Velká svatba,50,https://kultura.zpravy.idnes.cz/recenze-velka-svatba-de-niro-d13-/filmvideo.aspx?c=A130509_175337_filmvideo_vha
Jedlíci aneb Sto kilo lásky,5,https://kultura.zpravy.idnes.cz/recenze-jedlici-tomas-magnusek-dz9-/filmvideo.aspx?c=A130506_165714_filmvideo_vha
Isabel,20,https://kultura.zpravy.idnes.cz/glosa-film-isabel-0e6-/filmvideo.aspx?c=A130505_184421_filmvideo_vdr
Kříž cti,60,https://kultura.zpravy.idnes.cz/filmovy-glosar-0gc-/filmvideo.aspx?c=A130502_165701_filmvideo_vha
Iron Man 3,70,https://kultura.zpravy.idnes.cz/recenze-iron-man-3-0zi-/filmvideo.aspx?c=A130501_152901_filmvideo_vha
Toulavé house,50,https://kultura.zpravy.idnes.cz/glosa-hasek-a-mussolini-na-pivu-dmq-/filmvideo.aspx?c=A130430_152219_televize_vha
Iron Man 3,70,https://kultura.zpravy.idnes.cz/prvni-dojmy-z-filmu-iron-man-3-dje-/filmvideo.aspx?c=A130425_175946_filmvideo_spm
Hluboko,70,https://kultura.zpravy.idnes.cz/recenze-filmu-hluboko-0ul-/filmvideo.aspx?c=A130422_125554_filmvideo_jaz
Atomic Age,55,https://kultura.zpravy.idnes.cz/recenze-filmu-atomic-age-0w8-/filmvideo.aspx?c=A130422_092029_filmvideo_ob
Marie Kroyer,65,https://kultura.zpravy.idnes.cz/recenze-filmu-marie-kroyer-d09-/filmvideo.aspx?c=A130419_174828_filmvideo_spm
Pravidla mlčení,55,https://kultura.zpravy.idnes.cz/recenze-filmu-pravidla-mlceni-redford-d88-/filmvideo.aspx?c=A130419_170440_filmvideo_spm
Call Girl,65,https://kultura.zpravy.idnes.cz/recenze-filmu-call-girl-0vi-/filmvideo.aspx?c=A130416_182254_filmvideo_jaz
Nevědomí,65,https://kultura.zpravy.idnes.cz/recenze-filmu-nevedomi-07e-/filmvideo.aspx?c=A130416_114052_filmvideo_jaz
Byl lásky čas,65,https://kultura.zpravy.idnes.cz/recenze-epizody-nevinne-lzi-d14-/filmvideo.aspx?c=A130414_165316_televize_jaz
Dávám tomu rok,50,https://kultura.zpravy.idnes.cz/filmovy-glosar-0gc-/filmvideo.aspx?c=A130411_172913_filmvideo_vha
Pád Bílého domu,50,https://kultura.zpravy.idnes.cz/recenze-filmu-pad-bileho-domu-dji-/filmvideo.aspx?c=A130409_195146_filmvideo_jaz
Můj pes killer,60,https://kultura.zpravy.idnes.cz/recenze-filmu-muj-pes-killer-dg2-/filmvideo.aspx?c=A130408_160043_filmvideo_jaz
Máme rádi Česko,40,https://kultura.zpravy.idnes.cz/glosa-poradu-mame-radi-cesko-d1f-/filmvideo.aspx?c=A130408_100827_televize_vdr
Vojta Lavička: Nahoru a dolů,60,https://kultura.zpravy.idnes.cz/dokumenty-helena-trestikova-dip-/filmvideo.aspx?c=A130403_154219_filmvideo_vha
Vedlejší účinky,70,https://kultura.zpravy.idnes.cz/recenze-filmu-vedlejsi-ucinky-dkw-/filmvideo.aspx?c=A130403_114656_filmvideo_jaz
Místnost sebevrahů,70,https://kultura.zpravy.idnes.cz/recenze-filmu-mistnost-sebevrahu-dlq-/filmvideo.aspx?c=A130329_160828_filmvideo_jaz
G. I. Joe 2: Odveta,50,https://kultura.zpravy.idnes.cz/recenze-filmu-g-i-joe-0lu-/filmvideo.aspx?c=A130329_112439_filmvideo_spm
5 pravidel,30,https://kultura.zpravy.idnes.cz/recenze-filmu-5-pravidel-0w0-/filmvideo.aspx?c=A130328_141120_filmvideo_jaz
Bez doteku,45,https://kultura.zpravy.idnes.cz/recenze-filmu-bez-doteku-08w-/filmvideo.aspx?c=A130328_130031_filmvideo_jaz
Hostitel,55,https://kultura.zpravy.idnes.cz/recenze-filmu-hostitel-07x-/filmvideo.aspx?c=A130326_155217_filmvideo_jaz
Na dřeň,65,https://kultura.zpravy.idnes.cz/recenze-filmu-na-dren-05m-/filmvideo.aspx?c=A130322_185116_filmvideo_jaz
Klukovina,70,https://kultura.zpravy.idnes.cz/televizionar-mirky-spacilove-nevinne-lzi-klukovina-f95-/filmvideo.aspx?c=A130322_183836_televize_jaz
Gambit,60,https://kultura.zpravy.idnes.cz/glosar-gambit-renoir-croodsovi-dm9-/filmvideo.aspx?c=A130322_110326_filmvideo_vha
Hledá se prezident,50,https://kultura.zpravy.idnes.cz/recenze-dokumentu-hleda-se-prezident-dsx-/filmvideo.aspx?c=A130319_152524_filmvideo_jaz
Hvězdička,40,https://kultura.zpravy.idnes.cz/recenze-hvezdicka-na-ct-079-/filmvideo.aspx?c=A130317_144149_televize_vha
Smrtonosná past: Opět v akci,45,https://kultura.zpravy.idnes.cz/smrtonosna-past-opet-v-akci-recenze-dbp-/filmvideo.aspx?c=A130312_135926_filmvideo_jaz
Druhý dech,60,https://kultura.zpravy.idnes.cz/glosar-nevinne-lzi-0a0-/filmvideo.aspx?c=A130310_170621_televize_vdr
Nepoužitelní,50,https://kultura.zpravy.idnes.cz/recenze-filmu-nepouzitelni-dpg-/filmvideo.aspx?c=A130307_171731_filmvideo_jaz
Martin a Venuše,50,https://kultura.zpravy.idnes.cz/recenze-filmu-martin-a-venuse-d2j-/filmvideo.aspx?c=A130306_151809_filmvideo_jaz
Mocný vládce Oz,65,https://kultura.zpravy.idnes.cz/mocny-vladce-oz-recenze-0vw-/filmvideo.aspx?c=A130305_181649_filmvideo_jaz
Lež má rozbité auto,75,https://kultura.zpravy.idnes.cz/recenze-lez-ma-rozbite-auto-cyklus-nevinne-lzi-fld-/filmvideo.aspx?c=A130228_181836_televize_jaz
Terapie láskou,70,https://kultura.zpravy.idnes.cz/recenze-terapie-laskou-07a-/filmvideo.aspx?c=A130228_135920_filmvideo_jaz
Čtyřlístek ve službách krále,40,https://kultura.zpravy.idnes.cz/recenze-filmu-ctyrlistek-ve-sluzbach-krale-fkq-/filmvideo.aspx?c=A130227_110242_filmvideo_jaz
Nevinné lži - Pod hladinou,70,https://kultura.zpravy.idnes.cz/recenze-prvni-epizody-pod-hladinou-ze-serie-nevinne-lzi-p2c-/filmvideo.aspx?c=A130221_181605_televize_jaz
Sněhurka: Jiný příběh,65,https://kultura.zpravy.idnes.cz/recenze-filmu-snehurka-jiny-pribeh-kralovsky-vikend-a-laska-vsemi-deseti-1qi-/filmvideo.aspx?c=A130221_172944_filmvideo_jaz
Let,65,https://kultura.zpravy.idnes.cz/recenze-filmu-let-s-denzelem-washingtonem-fie-/filmvideo.aspx?c=A130220_111834_filmvideo_jaz
30 minut po půlnoci,70,https://kultura.zpravy.idnes.cz/recenze-30-minut-po-pulnoci-dc5-/filmvideo.aspx?c=A130219_114423_filmvideo_ob
Babovřesky,20,https://kultura.zpravy.idnes.cz/recenze-filmu-babovresky-0hl-/filmvideo.aspx?c=A130212_185420_literatura_jaz
Nádherné bytosti,50,https://kultura.zpravy.idnes.cz/recenze-filmu-nadherne-bytosti-dmv-/filmvideo.aspx?c=A130214_161532_filmvideo_vha
Konečná,50,https://kultura.zpravy.idnes.cz/recenze-filmu-konecna-a-v-ni-arnold-schwarzenegger-fs6-/filmvideo.aspx?c=A130204_175201_filmvideo_jaz
Paralelní světy,55,https://kultura.zpravy.idnes.cz/recenze-filmu-paralelni-svety-dep-/filmvideo.aspx?c=A130203_133934_filmvideo_vha
Hitchcock,65,https://kultura.zpravy.idnes.cz/recenze-film-hitchcock-0bq-/filmvideo.aspx?c=A130201_122024_filmvideo_vha
Nic nás nerozdělí,60,https://kultura.zpravy.idnes.cz/recenze-film-nic-nas-nerozdeli-deo-/filmvideo.aspx?c=A130131_150526_filmvideo_vha
Lovci mafie,60,https://kultura.zpravy.idnes.cz/recenze-filmu-lovci-mafie-0yp-/filmvideo.aspx?c=A130131_125709_filmvideo_vha
Hořící keř,80,https://kultura.zpravy.idnes.cz/televizni-film-o-palachovi-d0u-/filmvideo.aspx?c=A130127_172415_filmvideo_spm
Lincoln,65,https://kultura.zpravy.idnes.cz/recenze-filmu-lincoln-0un-/filmvideo.aspx?c=A130118_142923_filmvideo_jaz
Nespoutaný Django,70,https://kultura.zpravy.idnes.cz/recenze-nespoutany-django-dcv-/filmvideo.aspx?c=A130111_180702_filmvideo_vha
Mistr,65,https://kultura.zpravy.idnes.cz/recenze-filmu-mistr-0qf-/filmvideo.aspx?c=A130109_173342_filmvideo_jaz
Definice lásky,55,https://kultura.zpravy.idnes.cz/recenze-tv-filmu-definice-lasky-d3t-/filmvideo.aspx?c=A130106_183542_filmvideo_vdr
Hon,80,https://kultura.zpravy.idnes.cz/recenze-filmu-hon-0zr-/filmvideo.aspx?c=A130104_131427_filmvideo_vha
Frankenweenie: Domácí mazlíček,70,https://kultura.zpravy.idnes.cz/recenze-filmu-frankenweenie-domaci-mazlicek-fm1-/filmvideo.aspx?c=A130102_174324_filmvideo_jaz
Jack Reacher: Poslední výstřel,60,https://kultura.zpravy.idnes.cz/recenze-filmu-jack-reacher-posledni-vystrel-fzh-/filmvideo.aspx?c=A121226_141218_show_aktual_spm
Šťastný smolař,70,https://kultura.zpravy.idnes.cz/recenze-pohadky-stastny-smolar-d3v-/filmvideo.aspx?c=A151112_132056_filmvideo_jpl
O pokladech,60,https://kultura.zpravy.idnes.cz/recenza-pohadky-o-pokladech-dfb-/filmvideo.aspx?c=A151112_123504_filmvideo_jpl
Dvanáct měsíčků,55,https://kultura.zpravy.idnes.cz/recenze-pohadek-dvanact-mesicku-dn4-/filmvideo.aspx?c=A121226_164055_show_aktual_spm
Legendární parta,55,https://kultura.zpravy.idnes.cz/recenze-filmu-legendarni-parta-dzw-/filmvideo.aspx?c=A121223_104654_filmvideo_ob
Pí a jeho život,70,https://kultura.zpravy.idnes.cz/recenze-filmu-pi-a-jeho-zivot-dit-/filmvideo.aspx?c=A121218_162018_filmvideo_vha
Hobit: Neočekávaná cesta,65,https://kultura.zpravy.idnes.cz/recenze-filmovy-hobit-0u8-/filmvideo.aspx?c=A121211_183037_filmvideo_vha
Sedm psychopatů,70,https://kultura.zpravy.idnes.cz/recenze-na-film-sedm-psychopatu-dn0-/filmvideo.aspx?c=A121129_184057_filmvideo_vha
Argo,80,https://kultura.zpravy.idnes.cz/recenze-filmu-argo-0nm-/filmvideo.aspx?c=A121128_140752_filmvideo_jaz
Atlas mraků,75,https://kultura.zpravy.idnes.cz/recenze-filmu-atlas-mraku-0yb-/filmvideo.aspx?c=A121122_172222_filmvideo_jaz
Twilight sága: Rozbřesk (2/2),30,https://kultura.zpravy.idnes.cz/recenze-twilight-saga-rozbresk-2-da6-/filmvideo.aspx?c=A121114_180242_filmvideo_jaz
Patrola,65,https://kultura.zpravy.idnes.cz/recenze-filmu-patrola-0uq-/filmvideo.aspx?c=A121108_173620_filmvideo_jaz
Záblesky chladné neděle,65,https://kultura.zpravy.idnes.cz/recenze-filmu-zablesky-chladne-nedele-d8n-/filmvideo.aspx?c=A121106_165713_filmvideo_jaz
Yuma,65,https://kultura.zpravy.idnes.cz/recenze-filmu-yuma-0nx-/filmvideo.aspx?c=A121102_150347_filmvideo_jaz
7 dní hříchů,55,https://kultura.zpravy.idnes.cz/recenze-filmu-7-dni-hrichu-0yi-/filmvideo.aspx?c=A121101_135120_filmvideo_jaz
Looper: Nájemný zabiják,65,https://kultura.zpravy.idnes.cz/recenze-looper-01q-/filmvideo.aspx?c=A121009_163256_filmvideo_jaz
96 hodin: Odplata,50,https://kultura.zpravy.idnes.cz/96-hodin-odplata-0g1-/filmvideo.aspx?c=A121003_143622_filmvideo_ptk
Sousedská hlídka,30,https://kultura.zpravy.idnes.cz/sousedska-hlidka-recenze-film-d29-/filmvideo.aspx?c=A120926_122055_filmvideo_ptk
Druhá šance,60,https://kultura.zpravy.idnes.cz/recenze-filmu-druha-sance-s-meryl-streep-fd6-/filmvideo.aspx?c=A120916_111110_filmvideo_jaz
Ve stínu,90,https://kultura.zpravy.idnes.cz/ve-stinu-recenze-0k2-/filmvideo.aspx?c=A120910_155543_filmvideo_ptk
Svatá čtveřice,20,https://kultura.zpravy.idnes.cz/recenze-filmu-svata-ctverice-od-dua-hrebejk-viewegh-fxz-/filmvideo.aspx?c=A120822_192546_filmvideo_jaz
Rebelka,60,https://kultura.zpravy.idnes.cz/recenze-animovaneho-filmu-rebelka-drl-/filmvideo.aspx?c=A120816_170140_filmvideo_jaz
Andělský podíl,70,https://kultura.zpravy.idnes.cz/recenze-filmu-andelsky-podil-dil-/filmvideo.aspx?c=A120730_164443_filmvideo_jaz
Do Říma s láskou,55,https://kultura.zpravy.idnes.cz/woody-allena-a-recenze-filmu-do-rima-s-laskou-fmu-/filmvideo.aspx?c=A120719_133834_filmvideo_jaz
Polski film,60,https://kultura.zpravy.idnes.cz/polski-film-recenze-04r-/filmvideo.aspx?c=A120712_102422_filmvideo_ptk
Madagaskar 3,60,https://kultura.zpravy.idnes.cz/recenze-filmu-madagaskar-3-09c-/filmvideo.aspx?c=A120614_162755_filmvideo_jaz
Muži v černém 3,65,https://kultura.zpravy.idnes.cz/muzi-v-cernem-3-man-in-black-3-dfi-/filmvideo.aspx?c=A120530_172116_filmvideo_ptk
Moje letní prázdniny,60,https://kultura.zpravy.idnes.cz/recenze-filmu-moje-letni-prazdniny-mel-gibson-get-the-gringo-prp-/filmvideo.aspx?c=A120523_110100_filmvideo_ptk
Tady hlídám já!,60,https://kultura.zpravy.idnes.cz/recenez-filmu-tady-hlidam-ja-d1d-/filmvideo.aspx?c=A120520_113634_filmvideo_jaz
Líbáš jako ďábel,55,https://kultura.zpravy.idnes.cz/recenze-filmu-libas-jako-dabel-dkk-/filmvideo.aspx?c=A120516_115208_filmvideo_jaz
Diktátor,60,https://kultura.zpravy.idnes.cz/diktator-recenze-0ez-/filmvideo.aspx?c=A120515_113348_filmvideo_ptk
Temné stíny,50,https://kultura.zpravy.idnes.cz/recenze-temne-stiny-0qi-/filmvideo.aspx?c=A120510_173857_filmvideo_jaz
Havran,55,https://kultura.zpravy.idnes.cz/recenze-filmu-havran-0rz-/filmvideo.aspx?c=A120429_092330_filmvideo_ptk
Můj vysvlečenej deník,50,https://kultura.zpravy.idnes.cz/recenze-filmu-muj-vysvlecenej-denik-a-on-line-rozhovor-s-veronikou-kubarovou-18x-/filmvideo.aspx?c=A120426_165443_filmvideo_ptk
Vrásky z lásky,70,https://kultura.zpravy.idnes.cz/recenze-filmu-vrasky-z-lasky-s-bohdalovou-fgx-/filmvideo.aspx?c=A120411_111041_filmvideo_ptk
"Prci, prci, prcičky: Školní sraz",40,https://kultura.zpravy.idnes.cz/prci-prci-pricicky-4-skolni-sraz-recenze-f0o-/filmvideo.aspx?c=A120402_142627_filmvideo_jaz
Hunger Games,60,https://kultura.zpravy.idnes.cz/hunger-games-recenze-0r1-/filmvideo.aspx?c=A120323_121654_filmvideo_ptk
Čtyři slunce,60,https://kultura.zpravy.idnes.cz/recenze-filmu-ctyri-slunce-ddk-/filmvideo.aspx?c=A120308_090005_filmvideo_jaz
Zkrat,50,https://kultura.zpravy.idnes.cz/recenze-filmu-zkrat-0qc-/filmvideo.aspx?c=A120305_190054_filmvideo_jaz
Válečný kůň,60,https://kultura.zpravy.idnes.cz/recenze-valecny-kun-micha-rezijni-bravuru-s-nulovym-tajemstvim-pww-/filmvideo.aspx?c=A120220_193949_filmvideo_jaz
Jeden musí z kola ven,70,https://kultura.zpravy.idnes.cz/jeden-musi-z-kola-ven-gary-oldman-colin-firth-recenze-filmu-pag-/filmvideo.aspx?c=A120202_203431_filmvideo_jaz
Hugo a jeho velký objev,80,https://kultura.zpravy.idnes.cz/recenze-hugo-a-jeho-velky-objev-dm0-/filmvideo.aspx?c=A120201_095245_filmvideo_jaz
Nebezpečná metoda,60,https://kultura.zpravy.idnes.cz/film-nebezpecna-metoda-recenze-dzm-/filmvideo.aspx?c=A120125_201817_filmvideo_jaz
Bůh masakru,70,https://kultura.zpravy.idnes.cz/roman-polanski-buh-masakru-recenze-winsletova-waltz-foster-reilly-recenze-filmu-buh-masakru-idz-/filmvideo.aspx?c=A120125_200646_filmvideo_jaz
Láska je láska,60,https://kultura.zpravy.idnes.cz/recenze-laska-je-laska-0ut-/filmvideo.aspx?c=A120118_145254_filmvideo_jaz
Děti moje,80,https://kultura.zpravy.idnes.cz/recenze-filmu-deti-moje-george-clooney-dh5-/filmvideo.aspx?c=A120116_180152_filmvideo_jaz
Sherlock Holmes: Hra stínů,50,https://kultura.zpravy.idnes.cz/recenze-sherlock-holmes-hra-stinu-drk-/filmvideo.aspx?c=A120103_185742_filmvideo_jaz
Poupata,70,https://kultura.zpravy.idnes.cz/recenze-filmu-poupata-0ub-/filmvideo.aspx?c=A111219_153454_filmvideo_tt
Mission: Impossible – Ghost Protocol,70,https://kultura.zpravy.idnes.cz/mission-impossible-ghost-protocol-recenze-tom-cruise-ppd-/filmvideo.aspx?c=A111213_093139_filmvideo_jaz
Velká vánoční jízda,70,https://kultura.zpravy.idnes.cz/recenze-filmu-velka-vanocni-jizda-dlm-/filmvideo.aspx?c=A111207_180826_filmvideo_jaz
Kocour v botách,60,https://kultura.zpravy.idnes.cz/recenze-filmu-kocour-v-botach-d2c-/filmvideo.aspx?c=A111128_202618_filmvideo_jaz
Válka bohů,50,https://kultura.zpravy.idnes.cz/recenze-filmu-valka-bohu-083-/filmvideo.aspx?c=A111125_143835_filmvideo_tt
"Nechápu, jak to dokáže",30,https://kultura.zpravy.idnes.cz/recenze-filmu-nechapu-jak-to-dokaze-du4-/filmvideo.aspx?c=A111118_152149_filmvideo_jaz
Twilight sága: Rozbřesk ( 1/2),30,https://kultura.zpravy.idnes.cz/recenze-twilight-saga-rozbresk-1-cast-dsv-/filmvideo.aspx?c=A111116_194542_filmvideo_jaz
Micimutr,60,https://kultura.zpravy.idnes.cz/recenze-pohadky-micimutr-0h6-/filmvideo.aspx?c=A111115_143602_filmvideo_jaz
Osmdesát dopisů,50,https://kultura.zpravy.idnes.cz/recenze-osmdesat-dopisu-0w8-/filmvideo.aspx?c=A111114_144532_filmvideo_jaz
Perfect Days,70,https://kultura.zpravy.idnes.cz/recenze-perfect-days-0r2-/filmvideo.aspx?c=A111108_123612_hudba_ob
Dům,60,https://kultura.zpravy.idnes.cz/recenze-filmu-dum-miroslav-krobot-drb-/filmvideo.aspx?c=A111027_184242_filmvideo_jaz
Osamělost prvočísel,60,https://kultura.zpravy.idnes.cz/recenze-na-osamelost-prvocisel-je-film-kratky-a-dlouhy-p1m-/filmvideo.aspx?c=A111027_184142_filmvideo_jaz
Dluh,60,https://kultura.zpravy.idnes.cz/recenze-filmu-dluh-0no-/filmvideo.aspx?c=A111025_204958_filmvideo_jaz
Tintinova dobrodružství,80,https://kultura.zpravy.idnes.cz/recenze-tintinova-dobrodruzstvi-dlc-/filmvideo.aspx?c=A111025_135848_filmvideo_tt
Johnny English se vrací,60,https://kultura.zpravy.idnes.cz/recenze-johnny-english-se-vraci-ciste-kvuli-panu-beanovi-pkh-/filmvideo.aspx?c=A111010_154001_filmvideo_jaz
Dream House,40,https://kultura.zpravy.idnes.cz/recenze-dream-house-daniel-craig-dam-/filmvideo.aspx?c=A110528_100012_hudba_jaz
Půlnoc v Paříži,60,https://kultura.zpravy.idnes.cz/recenze-woody-allen-potkal-daliho-a-s-pulnoci-v-parizi-potesil-pbc-/filmvideo.aspx?c=A110923_163152_filmvideo_jaz
"Kůže, kterou nosím",60,https://kultura.zpravy.idnes.cz/recenze-almodovar-kuze-kterou-nosim-film-f1d-/filmvideo.aspx?c=A110909_170740_filmvideo_jaz
Kovbojové a vetřelci,40,https://kultura.zpravy.idnes.cz/recenze-kovbojove-vetrelci-indiani-sliz-gulas-bez-vtipu-pk4-/filmvideo.aspx?c=A110826_013952_filmvideo_jaz
Barbar Conan,30,https://kultura.zpravy.idnes.cz/recenze-novy-barbar-conan-jen-vybilil-obri-krevni-banku-pi3-/filmvideo.aspx?c=A110822_141642_filmvideo_jaz
Zrození Planety opic,70,https://kultura.zpravy.idnes.cz/recenze-filmu-zrozeni-planety-opic-du9-/filmvideo.aspx?c=A110809_161404_filmvideo_jaz
Captain America: První Avenger,50,https://kultura.zpravy.idnes.cz/recenze-captain-america-prvni-avenger-d8b-/filmvideo.aspx?c=A110805_090631_filmvideo_jaz
Jana Eyrová,70,https://kultura.zpravy.idnes.cz/recenze-filmu-jana-eyrova-0yr-/filmvideo.aspx?c=A110727_214337_filmvideo_jaz
Auta 2,60,https://kultura.zpravy.idnes.cz/recenze-na-film-auta-2-0rs-/filmvideo.aspx?c=A110727_194933_filmvideo_jaz
Zkažená úča,60,https://kultura.zpravy.idnes.cz/recenze-filmu-zkazena-uca-0y4-/filmvideo.aspx?c=A110726_141745_filmvideo_jaz
